prime_days,loot_collected,day_stream_hr,evennig_stream_hr,night_stream_hr,bits_donated,cs_contacts,churn,prime_student,used_sub,day_sessions,evennig_sessions,night_sessions,follows
69,0,194.2,242.1,215.8,9.7,2,0,0,0,122,81,80,3
123,0,211,217,214.8,9.8,3,0,0,0,92,102,104,7
130,12,141.9,228.9,195.1,8.7,0,0,0,1,92,102,101,5
142,26,220.5,239.5,254.3,5.9,2,0,0,1,94,126,109,9
29,0,157.4,145,281.8,9.3,1,0,0,0,122,75,92,2
87,28,143.5,223.5,175.4,11.2,0,0,0,1,106,147,69,5
149,0,156,56,163.3,8.9,0,0,0,0,56,116,104,8
146,0,160.1,208.4,177.6,9.2,2,0,1,0,63,112,98,3
88,0,235.1,251.8,285.9,7.2,4,1,1,0,98,79,76,2
119,15,160,209.5,82.3,8.7,5,1,1,1,95,110,107,5
48,0,188.4,165.9,205.7,13.2,1,0,0,0,63,89,71,2
135,0,194.8,235.3,174.4,11,1,0,0,0,97,118,126,3
100,0,247.8,130,134.3,6.9,1,0,0,0,117,95,125,2
98,0,221.2,213.6,291.8,11.9,4,0,0,0,80,104,89,3
75,26,118.5,213.9,132.6,13.4,2,0,0,1,86,118,99,3
180,33,231.8,232.9,206.9,7.6,1,0,0,1,78,79,121,4
100,25,215.9,257.9,180.2,11.6,1,0,0,1,90,92,157,4
119,35,217.1,220.8,249.5,8,2,0,0,1,92,134,93,5
86,0,83.5,221.1,349.7,12.6,0,0,0,0,96,63,75,3
155,39,183.3,205.1,263.7,5.1,1,0,0,1,106,101,90,7
78,0,236.8,265.3,152.4,9.5,1,1,1,0,141,101,77,2
153,0,193.8,195.3,182.7,8.5,1,0,0,0,90,121,108,3
92,25,134,206,180.6,9.7,0,0,0,1,112,111,118,4
13,25,176.6,172.7,104.5,11.3,2,0,0,1,65,96,128,5
154,0,191.4,205.4,205.7,10.2,3,0,0,0,93,119,121,3
144,35,174.8,219.6,255.8,12.8,0,0,1,1,127,93,90,3
48,0,275.2,180.2,159,7.9,1,0,0,0,67,108,110,2
94,0,174,241.1,207.8,7.9,1,0,0,0,85,114,94,1
139,0,165,249.7,170.3,12.6,1,0,0,0,132,86,128,8
126,0,228.7,168.7,223.5,11.8,1,0,0,0,102,99,100,4
122,0,107.9,235.8,228.6,9.5,2,0,0,0,88,109,119,3
139,0,221.3,157.8,192.5,11.3,1,0,0,0,140,89,89,6
95,0,141.1,211.4,103.7,5.9,3,0,0,0,84,108,127,6
80,31,166.4,238.3,150.7,10.7,4,0,0,1,92,74,84,4
131,28,249.6,227.2,239.9,7.6,3,0,0,1,87,138,92,3
36,0,178.6,213.1,198,10.9,1,0,0,0,83,103,119,5
180,0,139,224.9,170.8,15.7,2,0,0,0,96,64,118,5
25,0,134.3,202.3,195.9,12.6,2,0,0,0,98,109,100,5
113,0,215.9,240.1,156.7,4.9,3,0,0,0,93,85,123,5
88,31,181.6,213.2,207.8,11.4,1,0,0,1,91,120,104,4
120,0,178.4,168.3,120.5,9.3,1,0,0,0,97,113,93,9
74,0,106.4,140.2,90.9,11.4,1,0,0,0,84,104,81,3
109,0,170.7,240.2,119,11.4,2,0,0,0,101,82,112,4
162,33,184.5,183.2,127.4,12.3,0,0,0,1,139,78,106,6
124,37,161.2,204.2,231.5,8.9,1,0,0,1,109,79,87,4
177,0,84.9,257.5,210.5,7.5,2,0,0,0,77,109,66,5
91,0,217.9,230.1,232.1,10.6,1,0,0,0,71,116,110,2
105,0,270.9,226.2,178.8,8.8,0,1,0,0,98,110,60,5
24,0,243,183.9,184.3,15.3,0,1,0,0,91,77,109,6
48,0,128.2,48.1,116.3,8.9,0,0,0,0,71,78,80,3
86,0,126.3,168.8,154.6,9.8,2,0,0,0,115,112,95,7
163,0,178.7,215.7,152.7,10.6,4,0,0,0,56,79,84,2
91,0,159,255.1,82.4,10.1,0,0,0,0,109,142,73,4
56,0,150.9,161.8,167.7,11.7,3,0,0,0,79,87,115,5
147,24,219.9,208.5,352.5,8.1,3,0,1,1,118,116,111,4
64,0,168,192.4,166.5,10.1,2,0,0,0,116,94,98,3
108,34,162.1,171.8,259.8,9.6,4,1,0,1,83,117,76,3
159,0,198.8,195.5,213.3,16.5,5,0,0,0,107,91,120,7
136,0,256.8,230.1,143.6,9.1,3,0,1,0,90,104,82,10
116,35,182.8,212.7,193.8,11,1,0,0,1,122,119,103,2
45,38,196.8,254.2,261.8,7.7,1,0,0,1,92,108,85,2
122,0,140.1,231.4,188.1,11.2,2,0,0,0,120,128,127,5
138,0,194.3,189.9,232.2,9,5,0,0,0,83,97,102,3
132,0,117.6,214,239.5,8.8,1,0,0,0,66,108,94,5
101,0,193.7,186.6,223,11.6,0,0,1,0,108,98,100,8
58,0,243.1,231.4,180.9,7.8,2,0,0,0,105,108,120,4
81,0,145.4,129.3,186.4,5.2,1,0,0,0,132,91,109,4
87,0,169.1,169.9,244.9,9.9,3,0,0,0,105,102,106,10
116,0,229.3,184.5,168.2,8.8,2,0,0,0,93,111,91,3
85,0,197.2,211.7,210.1,8.3,4,0,1,0,97,115,133,4
62,33,186.4,201,286.7,11.1,2,1,0,1,84,136,103,3
90,0,76.1,290.3,236.9,10.8,0,0,0,0,121,73,89,3
98,0,162.8,185,219.5,6,2,0,0,0,65,109,104,3
73,0,182.3,199.2,120.2,18,1,0,0,0,115,97,113,5
107,0,194.4,247.8,245.4,11.2,2,0,1,0,83,84,93,7
55,20,189.3,118.6,250.2,12.5,2,0,0,1,95,113,102,4
76,22,160.1,168.7,23.2,9.5,3,0,0,1,107,136,102,4
30,0,145,240.7,197.1,7.1,3,0,0,0,76,112,134,4
157,0,220.7,119.3,165.1,11.5,4,0,0,0,105,127,113,7
40,31,224.7,134.5,120.3,7.5,1,1,0,1,69,81,104,5
72,0,147,162.3,162.9,10.5,1,0,0,0,79,103,80,4
95,39,260.8,213.4,195.6,10.1,1,0,0,1,130,111,97,5
42,0,155.4,164.1,157.7,9,0,0,0,0,127,45,128,3
86,0,166.2,255.3,228.1,5.4,1,0,0,0,112,81,97,7
131,0,211.8,260.5,144.2,10.8,0,0,0,0,115,102,96,7
55,45,130.5,208.4,141.6,11,4,1,0,1,114,94,114,5
74,0,162.7,292,183.3,8.7,0,0,0,0,102,105,80,6
81,37,237.1,264.2,271.3,7.9,1,0,1,1,76,125,120,3
81,0,166.2,217.6,220.2,13.2,4,0,0,0,102,112,68,2
28,0,121.7,125.8,261.6,8.3,6,1,0,0,48,112,122,2
111,0,176.4,201,150.4,11.2,0,0,0,0,62,124,138,2
3,27,67.4,244,281.1,11.4,2,0,0,1,116,78,93,2
51,0,229.7,336,192.8,9.6,1,1,0,0,129,104,128,1
68,24,176,277.9,174.7,14.7,1,0,0,1,118,116,71,7
163,0,247.7,269.5,167.3,9.6,0,1,0,0,77,108,82,7
87,0,115.4,262.6,245.7,13.1,2,0,0,0,90,68,69,5
58,0,112.2,209.6,260.9,13.9,0,1,0,0,95,108,78,1
109,0,162.6,154,209.7,11.5,0,0,0,0,138,109,118,4
111,0,229.4,214.1,289.6,10.4,4,0,0,0,107,99,95,6
144,0,139.6,124.2,95.6,15,2,0,0,0,96,93,75,4
135,0,263.8,251.3,200.1,8.4,5,1,0,0,66,116,112,2
109,46,217.5,233.7,163.9,9,4,0,0,1,123,84,99,3
107,14,114.3,199.8,194.7,7.5,1,0,0,1,132,91,74,8
149,0,196.3,136.8,154.7,7.7,2,0,0,0,108,96,87,3
56,0,253.2,188,142,4.4,1,0,0,0,95,116,133,4
129,0,98,240.7,254.8,10.5,0,0,0,0,99,62,123,4
92,0,249.4,211.5,169,9.1,0,0,0,0,118,95,116,3
67,30,129.6,233,297,14.5,1,0,0,1,107,104,93,5
120,0,221.3,267.6,111.5,9.3,0,0,0,0,106,98,80,7
166,0,220.7,177.8,206.1,12.4,1,0,0,0,106,118,102,9
66,0,87.6,262,184.6,9.2,1,0,0,0,76,111,125,5
76,0,203.6,161.7,175.9,8.4,0,0,0,0,61,127,97,3
79,0,213.6,234.9,229.6,8.8,2,0,0,0,110,121,157,3
98,31,181.6,220.7,236.3,12.9,2,0,0,1,112,100,121,4
141,22,215.4,328.7,160.5,7.8,1,0,0,1,123,98,89,6
49,0,266.3,207.8,205,14,2,1,0,0,90,117,98,2
46,0,199.2,175.1,210.6,10.2,3,0,0,0,111,83,84,2
137,0,115,137.8,224,7.3,3,0,0,0,130,83,61,4
171,0,270.5,230,136,9.6,1,1,0,0,69,112,111,5
10,0,222.2,153.1,227.4,12.9,1,0,0,0,127,125,80,4
88,0,61.9,262.6,212.5,8.8,3,0,0,0,78,114,110,2
89,0,141.1,249.1,136,10.8,2,0,0,0,92,126,73,2
82,0,189.2,184.4,255.8,10.6,3,1,0,0,81,117,83,5
139,0,196,186,153,9.8,3,0,0,0,135,146,92,1
87,0,171.6,205,170.6,13.8,0,0,0,0,119,107,114,4
137,0,174,161.3,260.7,11.4,2,0,1,0,123,115,98,3
45,0,78.6,187.3,184.2,7.4,1,1,0,0,106,110,111,5
90,0,200.9,164.3,249,8.9,1,0,0,0,92,91,98,7
103,0,141.3,253.6,215.8,6.4,1,0,0,0,123,87,96,2
100,0,235.8,176,63.6,7.3,2,0,0,0,130,69,122,1
110,0,185.1,165.1,111.6,6.3,3,0,0,0,100,88,104,4
124,0,254.3,78.9,153.2,11.8,2,0,0,0,113,104,69,2
10,0,183,214.8,206.4,8.7,2,0,0,0,103,77,73,6
89,29,163.5,274.8,381.9,7.5,2,0,0,1,80,136,147,5
121,0,207.9,210.5,109.6,7.7,2,0,0,0,98,96,114,2
101,0,248.6,174.9,207.2,6.1,3,0,0,0,102,93,86,3
103,31,185.4,197.6,147.1,14.5,2,0,0,1,105,126,110,4
51,0,197.8,221,168.6,8.9,1,0,0,0,60,64,134,5
2,0,132.1,138.9,192.6,9.1,2,1,1,0,42,88,119,1
111,0,197.1,227.8,214,9.3,0,0,0,0,117,128,101,11
118,0,154.6,184.2,217.4,12.6,2,0,0,0,112,105,102,5
17,31,153.1,185.9,224.3,10,6,1,0,1,115,59,102,1
130,0,211.2,231.1,220.9,6.3,2,0,0,0,119,120,80,9
193,0,96.8,142.6,210.1,10.9,2,1,0,0,92,103,115,5
114,0,172,276.4,193.7,10.1,1,0,0,0,145,101,100,9
137,0,141.1,147.2,254.7,8,2,0,0,0,91,100,75,7
185,29,151.1,244.7,154.4,13.8,2,0,0,1,121,88,91,2
101,0,209.6,228.8,172.4,7.6,3,0,0,0,107,96,85,2
95,32,247,125.6,226.5,10.5,3,0,0,1,109,91,90,4
7,30,221.4,165.8,247,10.8,1,0,0,1,114,116,105,12
126,0,321.3,167.9,193.6,8,1,1,0,0,99,93,106,4
71,0,243.7,60,189,11.3,0,0,0,0,124,90,129,2
124,0,251.5,214.2,186.1,11.1,3,0,0,0,85,98,71,6
97,0,236.9,157.6,241,7.3,0,1,1,0,107,105,120,2
28,0,159.7,216.7,206.7,9.3,2,0,0,0,79,131,116,3
90,0,148.2,220.4,134.2,9.2,4,1,1,0,96,111,97,1
190,0,150.9,268.6,179.9,14.7,1,0,0,0,86,129,73,1
31,28,210.5,250.5,241.6,11.5,1,0,0,1,101,86,125,2
52,24,170.9,201.4,159,4.1,2,0,0,1,71,80,124,5
73,0,254.7,90.2,153.4,10.6,0,0,0,0,80,79,60,8
111,0,284.4,157,242.8,8.4,0,1,0,0,89,113,91,8
98,0,0,159.6,167.1,6.8,4,1,0,0,0,130,88,1
106,0,133.7,187.8,181.9,10.7,1,1,1,0,45,107,89,2
111,0,224.9,191.9,229.9,10.3,0,0,0,0,117,127,97,3
59,0,151.8,209.9,266.9,11.9,1,0,0,0,98,92,86,5
71,22,141.4,163,220,5.6,2,0,0,1,107,105,99,3
55,0,285.7,230.9,230.7,14.8,0,1,0,0,124,106,140,7
13,0,58.4,262.2,159,11.9,1,0,0,0,121,64,115,5
136,16,90.4,201.3,227.1,13.1,0,0,0,1,105,109,115,4
123,0,114.4,216.6,250.6,11,0,0,0,0,91,123,102,3
105,0,147.7,222.7,163.5,12.8,2,0,0,0,103,78,102,3
50,31,302.7,240.5,193.9,13.6,3,0,0,1,93,119,103,14
118,0,136.1,204.2,228.2,11.3,1,0,0,0,120,103,90,4
97,0,169.7,165.9,191.9,12.8,3,0,0,0,84,86,83,6
51,0,227.2,194.4,243.4,14.9,0,0,0,0,89,106,126,2
73,0,217.8,220.6,277.3,10.3,1,1,0,0,91,97,89,6
35,0,124.2,123.9,135.7,13.1,2,0,0,0,102,115,100,8
64,0,206.2,232.4,251.6,13.6,1,0,0,0,76,76,96,2
63,0,132.9,67,160.4,9.9,3,0,0,0,122,62,121,2
117,31,104.9,237.6,263.4,7.7,3,0,0,1,115,125,104,6
115,0,245,250.7,270.2,13.7,1,1,0,0,97,75,124,8
162,0,184.5,224,180.5,11.6,1,0,0,0,118,95,82,3
89,0,89.5,179.3,225.1,12.3,3,0,0,0,66,104,116,1
94,0,235.6,194.8,170.6,8.6,1,0,1,0,131,107,93,4
129,0,186,262.3,98.9,11.5,4,0,0,0,127,96,63,6
86,0,223.9,155.7,150.2,7.3,1,0,0,0,75,109,143,9
96,0,179.5,162.3,264.5,6.6,1,0,0,0,125,139,133,2
190,0,169.4,253.5,197.1,8.9,1,0,0,0,102,113,93,5
80,0,118.1,144.3,225.1,8.2,1,0,0,0,90,77,86,6
108,0,112,193.7,208.9,4.1,4,1,0,0,105,110,93,4
97,32,168.4,225.9,191.8,8.5,0,0,0,1,129,97,95,7
84,42,214.3,188.2,333.5,11.3,0,0,0,1,112,107,117,10
65,0,245.7,241.9,285.3,4.2,4,1,0,0,139,113,117,5
131,34,156.6,71,261.7,13.4,1,0,0,1,134,95,120,10
58,43,142.8,272.3,193.4,8.9,1,0,1,1,96,100,105,4
36,0,202.4,230.7,202,10.2,3,0,0,0,115,115,127,2
54,0,116.8,123.1,217.5,12,1,0,0,0,119,123,101,2
45,0,155.7,260.3,192.2,11,1,0,0,0,110,103,98,1
125,39,236.1,289.2,175.4,9.1,2,0,0,1,107,110,107,4
72,21,138.1,260.1,135.4,8.2,2,0,0,1,113,83,118,2
141,0,51.9,162,223.5,10.1,3,0,0,0,108,83,115,3
113,0,81.3,220.6,235.7,8.9,0,0,0,0,116,124,113,3
20,35,171.5,153.1,165.6,7.1,0,0,0,1,98,127,125,3
212,0,126,144.3,302.8,7.6,1,0,0,0,96,80,102,3
99,0,197.2,156,204.1,9.9,4,0,1,0,127,92,99,6
94,0,194.1,227.2,190.4,15.3,1,0,0,0,62,54,115,4
40,0,115.7,127.8,107.5,9.3,1,0,0,0,105,113,91,6
86,29,157.2,196.3,226.7,8.4,3,0,0,1,118,136,109,5
101,0,269.7,207.6,214.2,4.5,3,1,0,0,85,86,107,15
170,0,246.4,228.1,166.4,9.1,0,0,0,0,107,124,95,8
105,0,227.4,268.5,143.3,13,1,0,0,0,121,89,82,4
103,0,189.8,115.5,191.3,12.2,0,0,0,0,110,83,103,4
140,27,188.9,160.9,197.7,11.5,4,0,1,1,124,102,100,5
101,0,0,192.1,168.8,7.2,1,0,0,0,0,119,95,4
98,19,110.5,227.8,243.6,11,1,0,0,1,87,97,84,4
104,0,167.6,219.2,215.9,11.7,4,0,0,0,116,112,94,2
115,0,132,197.5,175.8,0,3,0,0,0,90,75,114,0
112,0,167.8,247.9,155.1,11.9,0,0,0,0,88,81,108,4
70,0,213.4,204.7,256.6,5.7,1,0,0,0,86,77,101,4
126,0,175.4,98.3,201.9,10.6,0,0,0,0,120,71,93,1
87,39,82.6,224.4,163.6,9.5,3,0,0,1,113,63,88,1
125,0,143.2,88.1,233.2,8.8,4,1,0,0,80,94,135,7
86,0,125.5,269.8,235.8,8.9,1,0,0,0,139,93,110,8
73,31,82.3,256.1,229.6,11.8,6,1,0,1,105,91,98,2
232,0,165.6,195.9,118.3,11.8,1,0,0,0,104,115,77,3
1,30,183.1,232.6,248.3,8.4,0,0,0,1,95,110,110,2
133,0,162.1,212.1,260.4,12.2,1,0,0,0,91,94,78,5
103,0,166.6,192.4,167.9,7.7,1,0,0,0,84,91,115,6
131,24,135.9,233.2,210.6,9.4,1,0,0,1,60,78,121,4
95,20,165.7,215.6,243.3,9.8,0,0,0,1,78,94,91,6
182,0,176.1,174.9,234.7,9.7,1,0,0,0,90,106,134,4
99,0,142.3,204.5,203.1,9.1,0,0,0,0,89,95,114,1
27,0,177.6,296.8,192.9,7.6,3,0,0,0,121,92,106,3
141,0,83.2,190.6,150.5,10.7,1,0,0,0,74,104,79,7
29,37,235,183.3,139.8,5.7,2,0,1,1,101,79,106,7
65,0,105.7,141.8,180.5,6.6,2,0,0,0,95,100,105,12
81,0,149.4,171.9,214.5,17.9,3,1,1,0,68,98,97,3
37,20,264.7,216.5,210.7,10.4,0,0,0,1,81,110,102,7
107,31,160.3,221.5,261.6,5.6,1,0,0,1,45,70,109,1
127,28,95.9,159.5,152.8,10.4,1,0,1,1,117,131,132,3
78,0,140.7,195.2,252.9,11.7,0,0,0,0,77,114,107,5
55,0,119.7,231.8,222.3,4.6,2,0,0,0,148,96,113,2
86,30,99.9,263.5,254.7,9.8,2,0,0,1,84,125,90,7
176,0,250.9,171.4,148.6,9.6,2,0,0,0,108,100,85,6
96,0,200.6,289.5,98.3,11.2,2,0,1,0,117,120,95,5
11,38,209.8,196.6,233,7,1,0,0,1,130,84,79,7
48,34,198,273.7,217.9,7.6,1,0,0,1,70,121,71,4
127,0,239.8,128.9,249.9,11.3,1,0,0,0,107,121,110,5
63,0,164.5,147.9,252.7,11.2,0,0,0,0,75,118,97,2
79,0,220.9,192.2,161,12.2,1,0,0,0,107,97,74,2
47,37,112.8,243.9,178.7,13.2,2,0,0,1,150,97,112,6
89,19,112.6,261.7,123.5,11.1,0,1,1,1,114,132,116,2
83,26,226.4,234.7,133.6,10.8,1,0,0,1,117,97,82,7
126,34,244.9,219.6,210.8,9.7,4,0,1,1,118,105,136,6
60,0,203.2,235.8,224.9,15.1,2,0,0,0,99,131,112,6
122,0,136.7,243.1,188.9,8.6,0,0,0,0,115,137,110,4
136,0,152.6,208.9,119.1,5,1,0,0,0,97,85,99,10
172,47,274.9,186.6,245,8.8,1,0,0,1,102,118,123,2
102,0,195.7,209.1,201.1,8.3,1,1,0,0,116,87,73,3
113,0,204.3,188.8,139.4,9.2,1,0,1,0,82,115,97,7
79,0,222.3,146.2,275.6,8.9,3,0,0,0,99,82,82,4
55,8,222.5,171.5,377.5,9.7,1,0,0,1,104,94,114,2
111,28,128.8,157.3,147.4,10.3,2,0,0,1,104,52,76,2
160,0,174.3,171.3,220.8,8.3,0,0,0,0,105,107,131,2
110,0,242.5,162.3,184.1,7.8,4,0,0,0,110,140,86,3
192,0,221.6,285.2,167.4,12.7,4,0,0,0,101,50,83,6
93,0,114.3,221.1,126.3,10.9,0,0,0,0,100,103,88,9
101,33,219.7,186.8,184.5,9.5,2,0,0,1,137,94,113,2
77,0,144.9,151.3,252.4,12.3,2,0,0,0,136,115,73,3
105,40,236.5,117,221.1,8.1,2,0,0,1,111,110,115,3
133,44,174,209.4,224.1,14.1,2,1,0,1,80,113,87,7
131,0,109.5,332.1,258.6,6.6,1,0,0,0,95,48,108,7
106,33,81.6,235.6,150.9,9.9,1,0,0,1,120,85,113,4
118,0,133.4,121,254.7,5.9,1,0,0,0,113,92,129,4
125,0,137.1,209.8,238.4,8.6,1,0,0,0,94,83,114,4
95,0,197,190.4,211.9,16.1,0,0,0,0,88,68,104,8
80,0,198.1,156.7,182.1,9.3,3,0,0,0,160,87,76,3
145,0,39.5,264.3,185.8,10,0,0,0,0,78,106,90,6
37,0,199.5,207.5,83.9,8.1,2,0,0,0,107,110,123,4
87,0,156.8,215.8,223.3,7.6,1,0,0,0,93,68,77,6
69,0,183.4,237.6,228,9,3,0,0,0,85,100,94,5
83,0,132.4,121.6,197.7,8.6,1,0,0,0,120,101,84,2
195,0,63.2,220.2,184,5.1,0,0,0,0,108,88,99,3
67,35,181.1,215.9,216.3,16.9,0,1,1,1,59,116,106,4
75,27,117.5,206.8,194.4,4.2,3,0,0,1,102,127,114,7
123,27,218.7,163.4,173.8,15,0,0,0,1,79,78,116,1
41,41,207.3,137.3,115.7,5.9,1,0,0,1,95,120,74,3
75,0,150.6,301.5,158.7,8.1,0,0,0,0,99,83,104,5
76,0,273.3,263.6,165.2,12,1,1,1,0,66,121,84,7
86,0,266.1,182,206.5,10.3,1,0,1,0,120,92,103,4
140,0,112.8,156.7,249.6,16.3,0,0,0,0,89,65,85,6
70,0,104.7,82.2,169.4,15.8,3,0,0,0,112,104,110,7
121,35,193.8,197.6,218.8,5.9,0,0,0,1,62,97,95,4
112,0,168.6,298,194.7,9.8,1,0,0,0,102,117,110,5
118,0,253.2,201,195.3,9.7,2,0,0,0,122,78,108,7
66,16,174.7,232.1,305.4,8.9,1,0,0,1,92,105,98,2
78,0,87,193.6,205.8,11,0,0,0,0,102,64,120,5
129,34,204.5,132.8,190.1,14.8,2,0,0,1,79,113,117,9
6,0,226.5,152.1,164.4,9.4,3,0,0,0,93,122,98,4
107,0,234.1,163.1,282.5,10,1,0,1,0,91,105,100,3
107,0,133.3,182.9,241.1,12.9,3,1,1,0,106,89,123,2
138,0,133.9,166.4,193.5,15.4,1,0,0,0,87,110,139,3
103,0,160.2,138.9,312.5,9.7,0,0,0,0,104,70,97,2
116,44,230.6,224.1,244,11.1,0,0,0,1,94,103,76,2
189,0,227.4,176,206.1,6.3,2,0,0,0,84,81,120,4
161,0,72.8,267.1,222.5,11.8,2,0,0,0,120,120,91,2
1,0,196.1,296.5,211.5,7,1,0,0,0,107,82,91,2
89,0,197.1,165.9,227.3,12.8,1,0,0,0,110,115,106,3
64,0,219.6,303.3,154.5,9.7,1,0,0,0,126,100,65,5
126,30,153.4,151.4,153.8,12.8,4,1,0,1,90,97,97,4
129,0,216,186.9,210.7,4.9,2,0,0,0,85,114,109,10
128,32,222.9,262,191.4,10.8,0,0,0,1,136,80,101,4
81,36,115.9,236.6,255,11.7,3,0,0,1,120,95,90,6
114,0,189.8,147.7,172.7,10.6,1,0,0,0,101,80,121,5
50,0,154.7,298,210.2,11.1,0,0,0,0,102,108,95,3
86,0,136.4,202.5,230.7,11.5,3,0,0,0,104,110,86,1
96,0,170.5,277.5,162.5,12.2,1,0,0,0,86,88,117,6
72,0,272.4,107.9,185.5,12.7,0,0,0,0,88,125,81,2
64,40,210,232.7,168.8,5.9,8,0,0,1,116,89,94,4
57,17,236.5,163.1,236.7,12.2,2,0,1,1,94,94,117,3
65,0,153.9,220.1,280.5,8.5,2,0,0,0,117,122,147,3
163,0,223,227,188.3,8.8,1,0,0,0,120,98,125,5
136,0,252.4,167.9,248.3,10.7,2,0,0,0,74,81,110,3
116,0,197.9,168.1,239.8,12,1,0,0,0,84,113,145,6
93,0,152.4,274.6,252.2,6.6,3,0,0,0,74,88,120,5
142,40,237.4,175.9,210.3,9.2,3,0,0,1,105,93,110,3
92,0,265.6,180.7,211.1,8.6,1,0,0,0,82,75,113,2
70,0,197.3,305.8,171,6.7,1,0,0,0,91,81,105,6
22,14,199.1,221.8,65.7,4.2,1,0,0,1,100,103,91,1
37,0,233.7,207.9,212.7,12,2,0,0,0,114,109,101,2
51,0,183.1,160.1,311.8,7,1,0,0,0,99,107,121,3
174,0,139.4,143.4,225.2,10,2,0,0,0,96,108,107,5
68,0,213.9,260.5,233.8,8.4,1,1,0,0,112,100,97,3
130,0,207.1,200.1,194.2,12.4,1,0,0,0,70,115,100,2
104,0,139.7,202.6,203.6,11.3,2,0,0,0,78,119,102,5
134,0,177.2,228.7,194.3,8.9,2,0,0,0,91,105,113,3
108,35,169.8,173.7,214.6,9.5,2,0,0,1,136,101,105,7
103,0,173.5,244.3,221.6,9.7,3,0,0,0,83,65,66,2
62,0,159.9,172.2,263.2,5.6,1,0,0,0,100,99,109,4
162,0,115.1,196.8,212.4,11.4,2,0,0,0,89,111,98,3
93,19,136.8,179.5,71.1,12.5,2,0,0,1,113,105,95,3
42,0,92.2,211.2,129.1,13.1,1,0,0,0,108,120,73,6
155,23,243.9,133,213.7,13.4,2,0,0,1,112,106,123,11
36,0,117.1,235.4,221.3,9,0,0,0,0,94,117,108,2
143,0,223.3,167.1,203,4.5,0,1,0,0,99,128,84,4
197,0,154.8,171.5,227.3,10.6,3,0,0,0,111,102,86,2
81,0,261.4,215.7,271.8,8,1,1,0,0,141,102,96,6
138,0,46.5,186,167.5,9.6,4,1,1,0,104,114,95,4
103,18,149.9,170.9,171.5,11.5,0,1,0,1,84,84,112,7
127,0,242.2,226.1,252,13.9,2,1,1,0,102,80,96,5
136,0,259.4,172.7,293.7,10.7,1,1,0,0,99,125,78,6
99,0,222.4,185.8,237.7,12,2,0,0,0,102,89,81,8
95,0,69.4,190.8,219.9,8.9,0,0,0,0,79,109,102,5
118,21,156.5,209.2,158.7,11.1,4,1,1,1,122,125,81,3
113,0,61.2,92.3,197.4,13.7,5,1,0,0,111,88,114,3
128,0,245.2,101.5,152.3,10.7,0,0,1,0,112,101,116,5
117,0,102.3,135.2,199.7,15.7,3,0,0,0,100,104,93,10
48,36,230.9,167.6,270,7.6,3,0,0,1,92,121,87,4
81,0,227.4,211.5,258.2,11.9,0,0,1,0,105,120,113,3
57,0,192.8,158,235.5,12.7,1,0,0,0,68,86,105,6
140,0,162.6,206.2,141.6,8.2,1,0,0,0,98,109,66,2
107,38,219.4,180.5,104.1,11,2,0,0,1,92,73,91,1
56,0,137.2,165.9,182.3,14.3,1,0,0,0,111,119,72,4
159,0,87.7,278.2,170.6,10.5,1,0,0,0,103,97,93,10
102,0,271.1,172,169.2,10.3,1,0,0,0,80,133,105,5
107,0,103.4,189.3,227.2,14.4,1,0,0,0,94,125,125,3
106,0,52.2,220.1,112.3,11.4,2,0,0,0,106,113,95,2
225,0,165.4,273.7,210,8.7,0,1,0,0,106,109,93,3
75,0,147.5,191.7,135,16.4,2,0,0,0,110,97,68,3
86,0,217.8,214.7,228.7,11.3,0,0,0,0,93,95,70,7
169,0,235.7,136.9,220.9,13.3,1,0,0,0,79,85,97,10
122,22,204.5,139.6,205,8.6,2,0,0,1,92,121,103,5
106,0,178.4,247,259.9,9.6,0,0,0,0,143,123,105,2
52,32,130.1,247.2,289.4,13.5,2,0,0,1,68,77,87,5
79,34,103.7,236.3,256.6,14.8,2,0,0,1,100,78,102,4
135,0,239.9,177.1,217.2,5.9,2,0,0,0,91,104,118,3
70,0,148.4,267.1,151.5,8.9,0,0,0,0,110,90,101,4
80,0,148.6,210.8,203.7,10,2,0,0,0,106,65,86,2
37,0,191.1,129.2,207.5,12.9,0,0,0,0,69,113,117,1
161,39,218.5,112.7,205.1,7.3,1,0,0,1,76,94,121,4
137,0,97.5,195.8,288.8,0,1,0,0,0,95,82,78,0
123,0,128.7,117.6,198.4,10.8,0,0,0,0,126,94,132,5
80,38,236.6,197.5,209.5,9.5,2,0,0,1,69,68,102,10
94,0,85.9,226.7,279.6,15.6,0,0,0,0,113,91,110,16
105,27,141.2,167.7,274.4,11.4,1,0,0,1,96,94,101,2
73,31,194.4,176,230.1,11.5,0,0,0,1,104,84,110,3
112,0,167.6,154.5,281.4,17.3,2,0,0,0,100,90,107,3
179,0,234.5,164.2,191.4,6.1,1,0,0,0,134,94,72,4
57,0,154.2,196.7,253.5,10.1,1,0,0,0,78,85,97,9
127,14,143.2,169.9,221.6,11.6,1,0,0,1,99,91,77,1
122,40,216.4,249.7,185.9,12.7,1,0,1,1,80,90,99,4
33,35,161.9,151.2,191,8.5,1,0,0,1,85,82,131,2
94,0,118.7,205.1,172.2,10.4,3,0,0,0,90,57,100,6
100,0,179.1,196.6,186.7,10.2,1,0,0,0,123,132,116,10
106,0,147.9,209.3,162.1,8.8,2,0,0,0,97,99,80,5
