customer_id,age,sub_days,day_since_last_purchase,number_of_orders,twitch_sessions,twitch_hours_streamed,churn
11685,42,14,57,24,382,4,0
11686,58,221,0,0,225,63,0
11687,49,268,87,18,347,66,0
11688,26,363,96,0,78,69,0
11689,25,346,29,24,389,14,0
11690,25,188,20,48,140,23,0
11691,58,4,0,0,160,40,0
11692,24,227,50,13,495,15,0
11693,49,235,88,44,341,79,0
11694,41,79,78,41,52,27,0
11695,21,76,0,0,486,10,0
11696,27,117,20,22,110,1,0
11697,24,251,28,0,451,5,1
11698,21,70,0,0,329,50,0
11699,64,217,93,8,234,51,1
11700,35,108,6,0,59,66,0
11701,53,359,0,0,168,20,1
11702,20,169,0,0,422,24,0
11703,25,252,83,0,290,79,0
11704,24,126,43,22,498,61,1
11705,24,83,30,12,135,12,0
11706,40,165,68,41,194,48,0
11707,29,95,0,0,448,46,0
11708,65,109,24,30,498,72,0
11709,56,144,0,0,189,6,0
11710,20,307,71,47,340,6,0
11711,33,330,42,37,134,48,0
11712,49,108,47,24,443,0,0
11713,26,205,10,13,438,7,1
11714,22,275,84,2,399,49,0
11715,36,55,39,0,481,75,0
11716,30,184,79,44,384,55,0
11717,41,243,0,0,226,64,0
11718,65,130,95,42,478,58,0
11719,61,85,89,0,456,53,0
11720,43,316,30,23,324,6,0
11721,57,3,0,0,293,1,0
11722,18,212,3,0,29,4,0
11723,57,32,27,0,47,57,1
11724,56,78,57,23,469,41,0
11725,59,306,3,27,102,25,0
11726,38,282,43,8,120,7,0
11727,58,248,5,32,420,26,0
11728,55,115,60,37,462,32,0
11729,26,42,0,0,94,20,0
11730,29,126,72,0,492,60,0
11731,35,117,0,0,97,3,0
11732,41,67,29,22,192,58,0
11733,57,82,0,0,193,62,0
11734,44,289,66,38,302,60,0
11735,57,178,0,0,9,21,0
11736,45,324,63,43,265,58,1
11737,28,70,48,41,145,56,0
11738,48,268,82,0,303,42,0
11739,39,15,0,0,386,12,0
11740,64,79,0,0,94,34,0
11741,55,110,29,22,178,48,0
11742,44,72,36,0,266,20,0
11743,29,361,33,24,67,12,0
11744,35,149,0,0,206,29,0
11745,58,147,0,0,207,4,0
11746,45,236,0,0,383,54,0
11747,49,362,34,0,313,58,0
11748,51,125,94,25,110,57,0
11749,54,183,53,0,252,66,0
11750,65,322,0,0,485,28,0
11751,30,255,37,11,160,65,0
11752,65,269,30,17,437,77,1
11753,18,84,12,39,442,47,0
11754,23,215,0,0,129,18,0
11755,64,86,85,0,240,41,0
11756,36,99,87,32,16,42,0
11757,62,63,0,0,10,28,0
11758,27,351,0,0,471,73,1
11759,35,59,0,0,482,79,0
11760,65,7,0,0,396,21,0
11761,23,25,43,5,138,14,0
11762,39,303,0,0,333,13,0
11763,54,190,7,23,257,9,0
11764,49,147,12,0,486,58,0
11765,58,114,19,28,475,32,0
11766,44,159,8,0,179,27,0
11767,60,30,0,0,268,42,0
11768,23,221,16,8,491,39,0
11769,34,91,17,22,244,22,0
11770,59,164,29,44,467,44,0
11771,47,44,66,18,69,33,0
11772,39,215,23,2,101,3,0
11773,41,265,0,0,345,24,0
11774,36,223,0,0,116,58,0
11775,35,156,89,22,77,79,0
11776,38,86,54,2,219,68,0
11777,53,351,96,38,168,54,0
11778,60,35,0,0,474,46,0
11779,35,29,0,0,91,73,0
11780,51,178,98,4,185,16,0
11781,20,135,64,35,158,25,0
11782,45,61,18,41,446,74,0
11783,56,42,26,10,31,40,0
11784,45,362,18,27,39,52,0
11785,65,313,88,0,469,53,0
11786,20,322,41,25,252,74,0
11787,37,98,100,18,19,37,1
11788,58,132,5,41,340,68,0
11789,55,100,0,0,355,79,1
11790,19,130,19,24,470,33,0
11791,20,154,98,12,238,7,0
11792,48,71,60,2,371,70,1
11793,45,284,0,0,372,4,0
11794,54,166,0,0,257,39,0
11795,31,107,1,26,347,36,0
11796,27,106,0,0,280,53,0
11797,37,239,48,42,387,11,0
11798,30,38,0,0,388,64,0
11799,40,209,0,0,331,4,0
11800,36,138,19,49,374,28,0
11801,31,282,55,0,367,40,0
11802,35,346,50,0,90,25,0
11803,54,271,0,0,211,9,1
11804,64,133,0,0,499,32,0
11805,45,200,79,39,36,26,0
11806,33,155,0,0,361,1,0
11807,58,350,0,0,266,50,0
11808,34,187,23,21,122,58,1
11809,41,167,0,0,243,31,0
11810,64,85,0,0,158,1,0
11811,27,239,86,20,288,53,0
11812,24,83,84,24,196,57,0
11813,24,294,34,6,53,3,0
11814,19,301,0,0,133,26,0
11815,46,288,7,45,28,75,0
11816,36,144,26,39,110,44,0
11817,37,94,28,22,7,40,0
11818,64,20,93,0,275,57,0
11819,46,3,62,1,284,16,0
11820,37,350,19,13,417,44,0
11821,37,35,58,46,322,16,0
11822,56,324,79,25,23,26,0
11823,26,114,77,27,346,23,0
11824,63,201,6,11,168,77,0
11825,21,37,40,34,448,53,0
11826,49,342,11,8,371,60,0
11827,58,218,0,0,481,59,0
11828,56,294,0,0,87,44,0
11829,46,163,15,0,401,76,0
11830,32,116,7,7,334,7,0
11831,64,211,59,0,202,68,0
11832,18,187,48,10,413,6,0
11833,59,122,0,0,35,45,0
11834,23,299,0,0,128,70,0
11835,30,44,93,37,233,72,1
11836,64,216,62,37,376,1,0
11837,46,7,41,45,253,71,0
11838,51,191,47,12,486,48,0
11839,24,81,96,13,206,26,0
11840,47,202,93,41,295,27,0
11841,54,267,89,8,17,79,1
11842,49,290,0,0,279,79,0
11843,33,318,68,27,273,23,0
11844,50,291,37,0,208,11,0
11845,63,148,0,0,470,32,0
11846,44,344,93,16,330,11,0
11847,31,267,0,0,301,26,0
11848,38,201,87,0,167,44,0
11849,48,228,46,27,135,24,0
11850,33,349,51,1,85,1,0
11851,59,42,34,32,205,14,0
11852,63,53,0,0,228,40,0
11853,35,340,61,0,163,41,0
11854,50,299,65,41,261,39,0
11855,37,112,38,16,184,47,0
11856,51,53,37,15,432,66,0
11857,58,363,69,46,368,48,0
11858,29,102,3,38,230,13,0
11859,51,363,0,0,281,21,0
11860,55,6,83,14,451,42,0
11861,38,346,30,6,253,40,0
11862,32,257,55,1,381,72,0
11863,22,238,5,30,189,20,0
11864,44,356,39,0,89,66,1
11865,62,152,69,24,482,2,0
11866,63,126,70,0,457,16,0
11867,33,151,98,10,290,32,0
11868,53,298,0,0,398,4,0
11869,61,179,40,42,72,71,0
11870,43,328,82,32,357,59,0
11871,39,325,99,5,135,21,0
11872,20,346,68,13,236,19,1
11873,37,351,1,29,455,5,0
11874,36,154,1,34,386,31,0
11875,28,187,27,6,117,65,0
11876,58,282,0,0,60,76,0
11877,31,15,0,0,214,22,0
11878,41,349,80,0,98,44,1
11879,41,97,65,23,388,5,0
11880,31,325,21,40,420,10,0
11881,59,294,87,36,368,54,0
11882,56,51,61,18,163,55,0
11883,50,321,1,8,53,70,0
11884,28,45,9,50,76,59,0
11885,55,268,0,0,464,42,0
11886,52,63,55,1,400,52,0
11887,22,297,60,29,74,0,0
11888,32,186,67,0,295,40,0
11889,47,98,5,45,383,54,0
11890,30,185,50,0,19,38,0
11891,62,165,14,19,20,49,0
11892,58,293,47,0,81,4,0
11893,61,218,0,0,425,36,0
11894,61,44,76,13,86,70,0
11895,65,77,57,19,320,29,1
11896,59,205,25,0,115,9,0
11897,30,124,56,0,116,1,0
11898,42,306,46,0,317,44,0
11899,60,146,0,0,28,15,0
11900,21,82,0,0,126,31,0
11901,37,325,77,25,332,55,0
11902,63,219,71,0,236,60,0
11903,35,55,76,0,382,70,1
11904,44,345,41,50,419,58,0
11905,43,66,48,18,189,8,0
11906,49,222,82,0,52,49,1
11907,30,210,41,27,389,52,0
11908,36,290,52,28,223,64,0
11909,45,68,0,0,3,21,0
11910,18,182,84,0,280,29,0
11911,25,231,100,14,430,3,0
11912,46,334,0,0,87,12,0
11913,23,51,15,47,33,34,0
11914,44,195,29,45,208,48,0
11915,18,309,19,0,445,30,0
11916,57,18,0,0,141,9,0
11917,50,354,90,0,142,42,0
11918,37,76,69,45,146,32,0
11919,37,1,58,0,212,78,1
11920,57,199,0,0,178,60,0
11921,44,311,95,0,100,56,0
11922,46,204,0,0,490,40,0
11923,18,298,15,49,377,64,0
11924,59,93,0,0,432,5,0
11925,64,0,10,0,383,68,0
11926,51,175,0,0,20,42,0
11927,60,299,80,38,412,11,1
11928,59,143,66,35,336,1,0
11929,32,179,0,0,248,26,0
11930,54,233,79,1,279,79,0
11931,41,195,100,25,34,27,0
11932,44,106,17,6,146,16,1
11933,53,141,57,32,288,2,0
11934,29,80,81,9,206,76,0
11935,58,32,18,29,44,29,0
11936,42,67,91,27,295,45,0
11937,57,271,28,26,122,29,0
11938,56,260,57,28,250,1,0
11939,43,125,0,0,273,28,0
11940,25,356,0,0,332,1,0
11941,55,105,46,36,54,40,0
11942,54,166,0,0,37,75,0
11943,65,286,17,0,377,0,0
11944,52,164,69,38,363,38,0
11945,64,14,100,39,64,48,1
11946,63,73,0,0,287,70,0
11947,57,160,93,26,4,37,0
11948,36,310,62,23,194,78,0
11949,34,249,36,1,323,22,1
11950,61,82,0,0,400,42,1
11951,19,340,0,0,375,50,0
11952,21,180,0,0,451,37,0
11953,39,154,0,0,489,7,0
11954,60,337,0,0,204,79,0
11955,57,292,34,30,485,2,0
11956,55,158,0,0,60,52,0
11957,32,15,82,30,86,14,0
11958,52,184,28,23,249,59,0
11959,30,251,36,17,350,14,0
11960,62,148,23,11,273,2,0
11961,18,100,49,24,140,17,0
11962,19,326,0,0,264,46,0
11963,45,181,80,10,187,27,0
11964,36,251,33,9,18,47,0
11965,35,224,15,41,233,28,1
11966,36,207,35,48,400,12,0
11967,45,74,88,47,224,51,0
11968,56,53,87,25,461,59,1
11969,59,190,0,0,252,9,0
11970,63,345,87,22,223,35,0
11971,28,215,62,0,97,34,0
11972,42,257,50,27,378,24,0
11973,47,226,0,0,4,2,0
11974,32,117,74,0,84,46,1
11975,40,225,11,19,407,47,1
11976,23,158,46,0,335,51,0
11977,47,117,55,21,6,11,0
11978,47,214,48,34,145,55,0
11979,64,341,7,0,408,13,1
11980,42,243,8,0,124,1,0
11981,31,48,22,6,66,68,0
11982,32,172,91,6,342,7,0
11983,40,220,16,47,106,80,0
11984,39,216,14,0,218,71,0
11985,34,110,69,0,193,71,0
11986,24,279,51,25,134,55,0
11987,57,25,13,20,45,76,0
11988,21,116,29,0,267,66,0
11989,64,188,40,0,451,73,0
11990,53,135,30,40,58,42,0
11991,40,299,78,42,93,24,0
11992,52,201,41,0,496,49,0
11993,19,354,33,42,286,45,0
11994,38,215,0,0,248,69,0
11995,54,111,84,47,162,16,0
11996,52,190,0,0,427,50,0
11997,60,27,0,0,440,80,0
11998,29,187,0,0,459,60,0
11999,35,196,71,0,344,45,0
12000,65,170,85,0,357,7,0
12001,56,30,0,0,84,7,0
12002,55,118,10,34,395,57,0
12003,40,185,26,48,280,44,0
12004,45,353,65,47,100,42,1
12005,44,158,78,0,116,57,1
12006,46,272,0,0,242,46,0
12007,43,209,0,0,181,9,0
12008,28,100,0,0,206,79,0
12009,64,279,0,0,106,6,0
12010,27,334,19,16,412,53,0
12011,53,118,43,0,442,30,0
12012,58,36,34,18,363,31,0
12013,24,131,4,37,436,46,0
12014,58,10,18,49,136,1,0
12015,63,294,33,0,350,6,0
12016,34,205,65,3,488,11,1
12017,36,268,0,0,436,21,0
12018,47,104,20,49,326,46,0
12019,35,104,0,0,363,53,0
12020,33,158,76,36,298,79,0
12021,51,7,0,0,256,24,1
12022,35,76,1,0,276,0,0
12023,65,123,80,0,229,6,0
12024,27,84,0,0,79,19,0
12025,23,288,72,0,189,29,1
12026,23,103,17,31,79,53,0
12027,40,298,43,44,351,2,0
12028,43,349,0,0,196,60,0
12029,55,120,0,0,51,76,1
12030,20,330,62,19,115,72,0
12031,24,19,95,45,29,35,0
12032,23,62,7,6,434,64,0
12033,36,50,74,0,431,24,0
12034,39,79,0,0,459,8,0
12035,47,193,37,0,255,53,0
12036,19,66,27,7,114,77,1
12037,24,276,50,40,348,5,0
12038,51,345,81,3,285,29,0
12039,51,127,99,6,253,58,0
12040,53,350,74,14,302,20,0
12041,46,168,77,37,296,36,0
12042,53,291,71,16,423,1,0
12043,58,59,0,0,47,39,0
12044,40,344,73,28,150,42,1
12045,62,218,70,15,219,58,0
12046,40,160,75,3,365,4,0
12047,45,196,27,7,56,41,0
12048,29,121,84,45,140,22,0
12049,24,142,73,38,444,29,0
12050,23,139,4,0,76,55,0
12051,18,193,51,0,163,56,0
12052,52,136,0,0,246,69,0
12053,40,62,0,0,311,39,0
12054,61,33,56,25,23,54,0
12055,39,52,34,0,124,3,0
12056,22,272,90,0,245,5,0
12057,19,184,40,45,311,11,0
12058,22,16,44,0,90,30,0
12059,35,329,43,49,344,45,0
12060,23,102,0,0,111,38,0
12061,41,85,22,3,160,1,0
12062,44,112,58,34,66,68,0
12063,55,209,0,0,133,0,0
12064,47,146,0,0,159,51,0
12065,54,306,96,10,463,60,1
12066,39,182,84,0,301,57,0
12067,27,146,92,0,146,68,0
12068,45,161,76,16,198,22,1
12069,40,246,17,42,310,8,0
12070,40,362,84,39,393,79,0
12071,53,257,60,27,173,30,0
12072,48,224,18,0,360,75,0
12073,33,284,57,0,72,39,0
12074,32,83,82,6,457,13,0
12075,44,5,58,49,233,69,0
12076,28,242,34,2,298,43,0
12077,45,242,0,0,362,29,0
12078,36,139,66,7,383,12,0
12079,22,24,0,0,35,12,1
12080,53,341,33,0,237,25,1
12081,19,149,0,0,131,43,0
12082,42,364,42,12,256,44,0
12083,30,131,22,19,150,69,0
12084,62,342,0,0,148,71,0
12085,21,24,84,6,185,9,0
12086,62,4,44,33,53,26,0
12087,47,192,37,34,93,26,0
12088,25,187,0,0,293,74,0
12089,45,205,4,6,387,51,0
12090,19,128,76,24,147,64,0
12091,33,45,62,7,485,24,0
12092,48,127,56,7,63,61,0
12093,51,223,0,0,295,66,0
12094,44,196,0,0,304,27,1
12095,42,195,29,0,240,2,0
12096,45,358,90,0,447,80,0
12097,65,183,36,0,324,49,0
12098,33,199,12,34,127,24,0
12099,64,150,64,29,18,13,0
12100,23,328,51,0,151,9,0
12101,34,83,27,9,277,53,0
12102,30,349,43,10,166,4,0
12103,25,191,40,46,24,55,0
12104,38,250,0,0,185,24,0
12105,40,70,50,0,445,50,0
12106,59,270,35,25,214,23,0
12107,32,142,60,16,493,33,1
12108,59,19,11,32,196,38,0
12109,19,365,0,0,307,8,1
12110,39,262,1,45,70,64,0
12111,64,209,72,22,368,24,0
12112,56,78,86,6,433,69,0
12113,56,290,32,22,246,30,1
12114,41,42,5,50,353,32,0
12115,28,247,0,0,319,52,0
12116,38,276,65,37,244,57,0
12117,40,58,45,48,259,67,0
12118,64,134,0,0,268,34,0
12119,38,25,19,0,491,11,0
12120,38,319,88,16,36,21,0
12121,65,77,26,22,476,74,0
12122,31,18,33,41,5,23,1
12123,21,92,68,18,484,17,0
12124,20,61,61,40,434,61,0
12125,56,70,50,9,72,12,0
12126,40,129,0,0,375,79,0
12127,40,93,75,36,360,52,0
12128,56,63,0,0,289,23,0
12129,44,181,28,44,471,59,0
12130,52,265,61,0,277,74,1
12131,43,282,36,23,213,37,0
12132,55,216,87,40,467,1,0
12133,40,358,1,18,306,60,0
12134,55,264,42,0,382,23,0
12135,49,268,19,13,1,50,0
12136,46,212,6,47,93,56,0
12137,47,100,0,0,437,2,0
12138,30,348,7,14,497,30,0
12139,23,362,0,0,268,33,0
12140,39,218,80,23,198,68,0
12141,64,272,24,7,104,13,0
12142,45,168,40,4,55,52,0
12143,35,240,81,0,101,79,1
12144,40,252,74,28,351,76,0
12145,57,45,0,0,68,32,1
12146,54,86,0,0,402,38,1
12147,30,187,14,38,128,1,0
12148,19,12,0,0,103,61,0
12149,63,20,35,26,271,76,0
12150,22,338,52,33,451,28,0
12151,54,125,2,5,295,76,0
12152,31,226,60,37,432,7,1
12153,63,258,70,12,344,22,0
12154,58,264,0,0,85,73,0
12155,18,23,93,41,402,10,0
12156,47,30,53,50,22,18,0
12157,27,308,95,13,356,39,0
12158,21,49,60,7,171,8,0
12159,24,149,13,0,282,75,0
12160,52,131,49,30,408,25,0
12161,55,155,27,19,158,75,0
12162,25,31,0,0,383,44,0
12163,54,83,27,39,230,19,0
12164,63,247,62,1,484,45,0
12165,18,202,10,24,253,28,1
12166,18,153,26,36,299,6,0
12167,41,57,92,0,38,11,0
12168,44,268,34,3,237,27,0
12169,28,69,0,0,127,25,0
12170,25,37,75,3,332,42,0
12171,43,109,47,0,86,9,0
12172,63,147,48,0,244,62,0
12173,28,189,79,10,38,0,0
12174,24,195,19,46,422,53,0
12175,61,162,0,0,132,70,0
12176,57,202,31,22,356,5,1
12177,61,230,37,43,107,67,0
12178,23,333,76,1,9,4,0
12179,55,156,0,0,238,17,0
12180,52,170,89,45,76,80,0
12181,35,139,55,18,377,54,0
12182,48,324,0,0,17,58,0
12183,61,323,35,18,146,4,0
12184,61,64,0,0,500,57,0
12185,27,192,47,0,197,51,0
12186,58,298,36,30,58,29,0
12187,29,223,56,20,355,16,0
12188,29,260,0,0,429,38,0
12189,47,299,76,41,355,76,0
12190,57,73,0,0,15,39,0
12191,43,49,29,48,323,36,0
12192,22,314,0,0,68,12,0
12193,19,161,46,11,34,48,0
12194,26,302,8,1,178,22,1
12195,19,153,41,50,314,0,1
12196,34,154,0,0,435,68,0
12197,22,26,0,0,285,34,0
12198,59,148,84,39,117,71,0
12199,32,91,60,18,350,51,1
12200,64,332,0,0,224,47,0
12201,36,255,61,25,167,62,0
12202,38,360,43,37,297,11,1
12203,34,98,0,0,264,23,0
12204,40,238,80,29,444,21,0
12205,29,88,2,0,216,48,0
12206,37,163,0,0,410,39,1
12207,56,11,74,36,488,44,0
12208,22,291,68,43,415,19,0
12209,34,255,83,42,109,78,0
12210,60,297,89,27,444,12,0
12211,51,92,47,50,277,53,0
12212,52,251,92,19,314,36,0
12213,63,241,46,0,47,8,0
12214,26,246,0,0,175,27,0
12215,43,42,30,0,291,77,1
12216,24,280,0,0,442,79,0
12217,59,92,51,37,63,25,0
12218,28,177,32,0,461,34,0
12219,34,215,56,27,94,80,0
12220,49,152,99,49,203,73,0
12221,64,265,57,0,303,53,0
12222,20,354,7,12,465,27,1
12223,52,103,32,2,142,41,0
12224,55,79,70,48,413,65,0
12225,29,151,0,0,38,12,0
12226,42,355,18,0,424,5,0
12227,21,44,5,28,462,29,0
12228,21,31,78,20,498,47,0
12229,29,223,76,0,47,38,0
12230,31,289,35,36,203,73,0
12231,54,277,93,0,317,59,0
12232,22,307,0,0,497,11,0
12233,38,146,95,11,337,24,0
12234,37,287,55,22,478,0,1
12235,37,217,92,27,46,70,0
12236,61,104,0,0,313,20,0
12237,33,163,38,11,215,65,0
12238,30,351,9,34,373,18,0
12239,35,17,69,4,269,78,0
12240,64,350,62,15,274,48,0
12241,52,78,94,30,311,9,0
12242,25,230,57,28,199,26,1
12243,23,216,31,0,345,22,0
12244,18,228,91,0,154,14,0
12245,36,207,0,0,35,17,0
12246,32,296,98,45,359,77,0
12247,65,323,0,0,264,48,0
12248,25,215,39,0,485,57,0
12249,38,64,71,23,19,29,0
12250,22,230,0,0,286,74,0
12251,27,191,0,0,115,46,0
12252,55,185,50,24,138,53,0
12253,49,181,98,0,14,15,0
12254,43,240,26,0,228,79,0
12255,56,274,26,0,311,48,0
12256,23,18,76,1,360,78,0
12257,52,49,62,31,287,78,0
12258,59,172,0,0,299,2,0
12259,18,198,0,0,361,53,0
12260,38,75,83,38,118,68,0
12261,52,138,39,0,118,63,0
12262,56,195,0,0,380,55,0
12263,55,43,85,19,98,68,0
12264,41,17,55,17,205,0,1
12265,38,135,27,45,485,31,0
12266,36,322,0,0,7,20,1
12267,20,277,50,49,76,51,0
12268,28,361,0,0,360,21,0
12269,35,357,61,15,133,70,0
12270,61,151,76,38,176,20,0
12271,23,0,66,48,11,22,0
12272,49,50,0,0,356,70,0
12273,20,131,3,26,272,3,0
12274,42,284,62,43,242,53,0
12275,27,26,75,37,251,75,0
12276,22,220,69,0,480,76,0
12277,43,76,45,10,207,53,0
12278,41,296,0,0,327,78,0
12279,40,220,91,30,128,1,0
12280,64,240,0,0,383,78,0
12281,61,115,0,0,364,67,0
12282,25,220,66,14,31,51,0
12283,32,97,0,0,496,16,1
12284,51,194,72,14,267,72,0
12285,33,244,100,0,284,37,1
12286,19,144,43,32,357,56,0
12287,23,43,64,50,230,67,0
12288,36,103,22,40,340,9,0
12289,63,264,0,0,193,56,0
12290,52,229,0,0,203,36,0
12291,35,72,0,0,150,24,0
12292,35,156,0,0,7,29,1
12293,27,18,23,34,62,10,0
12294,25,68,0,0,54,11,0
12295,18,66,68,27,74,33,0
12296,47,99,0,0,354,31,0
12297,49,52,5,31,341,14,0
12298,62,97,17,30,244,45,0
12299,36,215,0,0,109,51,0
12300,36,88,37,11,367,23,0
12301,27,311,49,49,204,6,0
12302,49,162,32,48,16,44,0
12303,40,245,6,50,81,40,0
12304,49,248,31,0,200,4,1
12305,52,51,74,5,259,25,0
12306,29,362,87,28,166,58,0
12307,65,356,93,19,113,72,0
12308,20,48,85,44,97,35,0
12309,35,143,0,0,388,21,0
12310,65,214,36,25,59,75,0
12311,47,348,44,50,235,14,0
12312,64,263,92,0,56,34,0
12313,65,316,28,40,167,78,0
12314,44,344,57,23,366,30,1
12315,29,170,6,0,3,16,0
12316,27,316,31,29,363,17,0
12317,18,41,8,1,219,68,0
12318,64,59,67,32,101,76,0
12319,54,272,20,9,126,47,1
12320,63,80,49,36,157,11,0
12321,37,202,81,22,67,75,0
12322,28,283,0,0,364,58,0
12323,38,35,50,18,34,53,0
12324,31,217,54,50,498,23,1
12325,39,75,8,0,484,40,1
12326,52,214,31,20,238,16,0
12327,56,59,81,46,312,55,0
12328,42,259,40,32,26,10,0
12329,30,167,81,31,348,6,0
12330,45,190,15,0,347,11,0
12331,30,111,0,0,494,26,0
12332,55,147,32,29,244,50,0
12333,54,158,0,0,498,53,0
12334,65,56,0,0,188,5,0
12335,25,337,0,0,249,6,0
12336,40,275,78,0,345,34,0
12337,22,180,33,44,380,58,1
12338,18,109,59,0,474,13,0
12339,41,360,0,0,405,69,0
12340,41,184,48,10,316,18,0
12341,36,338,55,16,196,27,0
12342,35,288,0,0,359,18,0
12343,50,140,67,0,157,12,0
12344,43,200,98,2,489,5,1
12345,59,314,4,4,440,33,0
12346,56,163,36,13,53,32,0
12347,40,158,66,2,252,13,0
12348,45,48,66,50,353,73,0
12349,38,104,92,16,335,7,0
12350,20,265,27,0,222,8,0
12351,39,344,62,34,281,57,0
12352,60,143,76,0,80,18,0
12353,28,191,0,0,123,56,0
12354,19,24,65,44,77,44,1
12355,64,53,0,0,162,52,0
12356,37,87,3,38,302,23,0
12357,62,53,55,0,79,51,1
12358,57,117,59,42,120,17,0
12359,27,345,44,34,469,63,0
12360,36,192,29,50,83,78,0
12361,31,107,98,0,73,3,0
12362,59,89,29,2,105,49,0
12363,43,310,87,22,241,6,1
12364,21,200,14,0,124,19,0
12365,35,363,59,43,478,24,0
12366,35,135,0,0,36,19,0
12367,30,298,80,27,370,53,0
12368,47,126,93,43,77,34,0
12369,33,179,76,45,72,33,0
12370,27,167,95,0,376,2,0
12371,28,133,96,9,356,0,0
12372,23,229,0,0,324,10,0
12373,48,87,0,0,54,78,0
12374,30,182,70,0,270,27,0
12375,20,134,83,0,420,9,0
12376,29,4,71,16,74,55,0
12377,58,91,99,43,54,78,0
12378,28,266,16,16,77,68,0
12379,58,359,48,4,188,41,0
12380,41,262,49,10,433,45,0
12381,40,6,37,33,184,49,0
12382,63,80,18,19,440,77,0
12383,30,260,6,21,135,35,0
12384,36,257,73,0,279,31,0
12385,24,186,98,23,323,41,0
12386,62,330,88,48,486,75,0
12387,19,196,0,0,459,8,0
12388,44,7,0,0,447,48,0
12389,43,71,74,0,39,41,0
12390,56,4,0,0,239,65,0
12391,48,105,28,25,443,55,1
12392,31,277,20,36,133,29,1
12393,46,365,0,0,105,34,0
12394,28,344,12,24,35,51,0
12395,31,88,47,0,161,0,0
12396,49,286,49,0,434,27,1
12397,21,317,0,0,200,56,0
12398,53,101,75,16,422,24,0
12399,21,109,0,0,162,22,0
12400,31,174,84,0,171,71,0
12401,28,36,0,0,370,43,0
12402,52,306,25,0,329,31,0
12403,48,328,33,8,13,50,1
12404,41,316,68,20,480,2,0
12405,63,57,48,11,152,29,0
12406,32,303,25,0,288,25,0
12407,54,293,0,0,275,30,0
12408,48,290,70,0,229,19,0
12409,22,319,38,22,94,2,0
12410,30,194,0,0,126,43,0
12411,62,146,0,0,453,39,0
12412,30,328,0,0,125,32,0
12413,63,113,14,27,402,77,0
12414,23,214,100,29,83,11,1
12415,45,100,79,20,221,72,0
12416,59,229,0,0,215,22,0
12417,44,26,0,0,108,66,0
12418,59,285,47,0,252,58,0
12419,35,90,0,0,70,61,0
12420,57,135,30,9,481,51,0
12421,58,363,0,0,180,26,0
12422,36,209,33,7,128,50,0
12423,18,131,70,29,495,69,1
12424,51,53,24,0,273,59,0
12425,47,285,38,14,223,19,0
12426,51,346,94,26,222,59,0
12427,50,260,0,0,367,35,0
12428,61,46,64,3,273,45,0
12429,23,93,0,0,4,29,0
12430,36,164,64,37,399,16,0
12431,63,302,32,21,67,46,0
12432,30,203,0,0,74,44,0
12433,29,69,0,0,174,18,0
12434,30,269,46,36,98,6,0
12435,20,196,13,0,497,73,0
12436,57,328,62,22,404,30,1
12437,59,142,95,9,80,3,0
12438,42,148,56,29,457,30,0
12439,41,82,29,49,66,67,0
12440,36,301,21,1,144,58,0
12441,63,289,8,13,109,7,1
12442,64,103,54,0,396,51,0
12443,30,296,25,0,362,77,0
12444,21,116,54,27,76,18,0
12445,50,357,100,0,36,46,1
12446,21,262,16,46,433,12,0
12447,31,49,53,0,341,62,0
12448,18,98,78,0,411,28,0
12449,43,99,0,0,494,25,0
12450,18,213,0,0,182,64,0
12451,32,228,2,0,0,11,0
12452,28,97,36,41,168,58,0
12453,48,339,0,0,240,75,0
12454,45,312,47,0,105,59,1
12455,32,87,0,0,445,27,0
12456,35,35,92,36,263,16,0
12457,36,215,7,20,30,76,0
12458,49,115,28,0,40,3,0
12459,49,94,0,0,375,7,0
12460,47,205,0,0,111,45,1
12461,19,223,52,0,397,76,0
12462,51,264,0,0,189,67,0
12463,22,102,5,16,185,24,0
12464,30,184,92,34,453,64,0
12465,49,297,0,0,205,1,0
12466,62,264,55,23,24,42,0
12467,24,29,49,4,288,19,1
12468,45,175,0,0,317,13,0
12469,30,206,58,19,210,0,0
12470,62,324,17,0,60,18,0
12471,21,315,94,26,307,26,0
12472,35,360,88,11,221,58,0
12473,41,99,26,29,439,20,0
12474,62,199,0,0,461,77,0
12475,56,298,62,6,335,44,1
12476,61,338,0,0,89,20,0
12477,32,160,69,7,388,23,0
12478,55,160,0,0,356,9,0
12479,55,73,4,0,107,39,0
12480,56,67,68,0,187,9,0
12481,25,39,47,35,282,9,0
12482,29,219,15,27,236,77,1
12483,21,246,0,0,160,52,0
12484,49,361,0,0,23,59,0
12485,62,96,22,0,341,56,0
12486,63,205,59,0,58,68,1
12487,20,22,59,37,242,51,0
12488,32,45,0,0,151,29,0
12489,26,266,15,29,113,56,0
12490,44,22,25,42,24,31,0
12491,51,99,89,29,101,35,0
12492,50,315,40,26,373,43,0
12493,64,158,37,16,50,33,0
12494,64,109,0,0,280,47,0
12495,60,171,0,0,204,38,0
12496,32,314,56,0,246,71,0
12497,42,80,43,0,396,22,0
12498,64,102,0,0,206,67,0
12499,34,45,0,0,307,25,0
12500,27,308,67,0,451,61,1
12501,52,227,80,32,268,42,0
12502,51,144,10,0,382,28,0
12503,34,117,81,0,436,79,0
12504,62,84,29,43,384,29,0
