prime_days,loot_collected,day_stream_hr,evennig_stream_hr,night_stream_hr,bits_donated,cs_contacts,churn,prime_student,used_sub,day_sessions,evennig_sessions,night_sessions,follows
8.9,0,25.12,42.6,36.34,6,1,0,1,0,11,9,11,3
10.8,0,39.86,44.84,28.02,16,0,0,0,0,11,10,6,1
3.2,0,31.58,36.16,26.5,13,1,0,0,0,9,14,11,2
16.6,0,40.68,33.54,26.4,10,2,0,0,0,9,11,13,3
10.9,0,44.44,43.7,53.2,11,1,0,0,0,12,13,9,3
7.2,4,18.56,54.24,33.42,6,1,0,0,1,10,12,9,4
13.4,4,43.36,20.44,34.8,9,0,0,0,1,8,12,9,1
1.3,0,38.64,38.88,37.3,10,4,0,0,0,9,9,11,1
9,0,22.64,37.86,54.36,15,3,0,0,0,11,7,13,2
11.1,4,33.24,47.76,21.76,12,3,0,0,1,6,11,10,1
10.1,3,52.44,31.4,25.82,8,1,0,0,1,11,8,10,7
7.2,0,41.56,39.14,36.96,14,0,0,0,0,10,11,13,2
6.7,4,49.08,29.64,54.8,8,1,0,0,1,9,11,14,3
17.2,0,57.42,35.68,30.64,15,3,1,0,0,11,13,10,1
15.4,4,38.46,33.06,41,9,2,0,0,1,9,14,8,1
6.9,0,38.84,48.42,43.16,10,2,0,0,0,13,9,8,2
12.3,0,42.2,43.4,42.96,10,3,0,0,0,10,11,11,4
13,2,28.38,45.78,39.02,9,0,0,0,1,10,11,11,3
14.2,3,44.1,47.9,50.86,6,2,0,0,1,10,13,11,5
2.9,0,31.48,29,56.36,10,1,0,0,0,13,8,10,1
8.7,3,28.7,44.7,35.08,12,0,0,0,1,11,15,7,3
14.9,0,31.2,11.2,32.66,9,0,0,0,0,6,12,11,4
14.6,0,32.02,41.68,35.52,10,2,0,1,0,7,12,10,2
8.8,0,47.02,50.36,57.18,8,4,1,1,0,10,8,8,1
11.9,2,32,41.9,16.46,9,5,1,1,1,10,11,11,3
4.8,0,37.68,33.18,41.14,14,1,0,0,0,7,9,8,1
13.5,0,38.96,47.06,34.88,11,1,0,0,0,10,12,13,2
10,0,49.56,26,26.86,7,1,0,0,0,12,10,13,1
9.8,0,44.24,42.72,58.36,12,4,0,0,0,8,11,9,2
7.5,3,23.7,42.78,26.52,14,2,0,0,1,9,12,10,2
18,4,46.36,46.58,41.38,8,1,0,0,1,8,8,13,2
10,3,43.18,51.58,36.04,12,1,0,0,1,9,10,16,2
11.9,4,43.42,44.16,49.9,8,2,0,0,1,10,14,10,3
8.6,0,16.7,44.22,69.94,13,0,0,0,0,10,7,8,2
15.5,4,36.66,41.02,52.74,6,1,0,0,1,11,11,9,4
7.8,0,47.36,53.06,30.48,10,1,1,1,0,15,11,8,1
15.3,0,38.76,39.06,36.54,9,1,0,0,0,9,13,11,2
9.2,3,26.8,41.2,36.12,10,0,0,0,1,12,12,12,2
1.3,3,35.32,34.54,20.9,12,2,0,0,1,7,10,13,3
15.4,0,38.28,41.08,41.14,11,3,0,0,0,10,12,13,2
14.4,4,34.96,43.92,51.16,13,0,0,1,1,13,10,9,2
4.8,0,55.04,36.04,31.8,8,1,0,0,0,7,11,11,1
9.4,0,34.8,48.22,41.56,8,1,0,0,0,9,12,10,1
13.9,0,33,49.94,34.06,13,1,0,0,0,14,9,13,4
12.6,0,45.74,33.74,44.7,12,1,0,0,0,11,10,10,2
12.2,0,21.58,47.16,45.72,10,2,0,0,0,9,11,12,2
13.9,0,44.26,31.56,38.5,12,1,0,0,0,14,9,9,3
9.5,0,28.22,42.28,20.74,6,3,0,0,0,9,11,13,3
8,4,33.28,47.66,30.14,11,4,0,0,1,10,8,9,2
13.1,3,49.92,45.44,47.98,8,3,0,0,1,9,14,10,2
3.6,0,35.72,42.62,39.6,11,1,0,0,0,9,11,12,3
18,0,27.8,44.98,34.16,16,2,0,0,0,10,7,12,3
2.5,0,26.86,40.46,39.18,13,2,0,0,0,10,11,10,3
11.3,0,43.18,48.02,31.34,5,3,0,0,0,10,9,13,3
8.8,4,36.32,42.64,41.56,12,1,0,0,1,10,12,11,2
12,0,35.68,33.66,24.1,10,1,0,0,0,10,12,10,5
7.4,0,21.28,28.04,18.18,12,1,0,0,0,9,11,9,2
10.9,0,34.14,48.04,23.8,12,2,0,0,0,11,9,12,2
16.2,4,36.9,36.64,25.48,13,0,0,0,1,14,8,11,3
12.4,4,32.24,40.84,46.3,9,1,0,0,1,11,8,9,2
17.7,0,16.98,51.5,42.1,8,2,0,0,0,8,11,7,3
9.1,0,43.58,46.02,46.42,11,1,0,0,0,8,12,11,1
10.5,0,54.18,45.24,35.76,9,0,1,0,0,10,11,6,3
2.4,0,48.6,36.78,36.86,16,0,1,0,0,10,8,11,3
4.8,0,25.64,9.62,23.26,9,0,0,0,0,8,8,8,2
8.6,0,25.26,33.76,30.92,10,2,0,0,0,12,12,10,4
16.3,0,35.74,43.14,30.54,11,4,0,0,0,6,8,9,1
9.1,0,31.8,51.02,16.48,11,0,0,0,0,11,15,8,2
5.6,0,30.18,32.36,33.54,12,3,0,0,0,8,9,12,3
14.7,3,43.98,41.7,70.5,9,3,0,1,1,12,12,12,2
6.4,0,33.6,38.48,33.3,11,2,0,0,0,12,10,10,2
10.8,4,32.42,34.36,51.96,10,4,1,0,1,9,12,8,2
15.9,0,39.76,39.1,42.66,17,5,0,0,0,11,10,12,4
13.6,0,51.36,46.02,28.72,10,3,0,1,0,9,11,9,5
11.6,4,36.56,42.54,38.76,11,1,0,0,1,13,12,11,1
4.5,4,39.36,50.84,52.36,8,1,0,0,1,10,11,9,1
12.2,0,28.02,46.28,37.62,12,2,0,0,0,12,13,13,3
13.8,0,38.86,37.98,46.44,9,5,0,0,0,9,10,11,2
13.2,0,23.52,42.8,47.9,9,1,0,0,0,7,11,10,3
10.1,0,38.74,37.32,44.6,12,0,0,1,0,11,10,10,4
5.8,0,48.62,46.28,36.18,8,2,0,0,0,11,11,12,2
8.1,0,29.08,25.86,37.28,6,1,0,0,0,14,10,11,2
8.7,0,33.82,33.98,48.98,10,3,0,0,0,11,11,11,5
11.6,0,45.86,36.9,33.64,9,2,0,0,0,10,12,10,2
8.5,0,39.44,42.34,42.02,9,4,0,1,0,10,12,14,2
6.2,4,37.28,40.2,57.34,12,2,1,0,1,9,14,11,2
9,0,15.22,58.06,47.38,11,0,0,0,0,13,8,9,2
9.8,0,32.56,37,43.9,6,2,0,0,0,7,11,11,2
7.3,0,36.46,39.84,24.04,18,1,0,0,0,12,10,12,3
10.7,0,38.88,49.56,49.08,12,2,0,1,0,9,9,10,4
5.5,2,37.86,23.72,50.04,13,2,0,0,1,10,12,11,2
7.6,3,32.02,33.74,4.64,10,3,0,0,1,11,14,11,2
3,0,29,48.14,39.42,8,3,0,0,0,8,12,14,2
15.7,0,44.14,23.86,33.02,12,4,0,0,0,11,13,12,4
4,4,44.94,26.9,24.06,8,1,1,0,1,7,9,11,3
7.2,0,29.4,32.46,32.58,11,1,0,0,0,8,11,8,2
9.5,4,52.16,42.68,39.12,11,1,0,0,1,13,12,10,3
4.2,0,31.08,32.82,31.54,9,0,0,0,0,13,5,13,2
8.6,0,33.24,51.06,45.62,6,1,0,0,0,12,9,10,4
13.1,0,42.36,52.1,28.84,11,0,0,0,0,12,11,10,4
5.5,5,26.1,41.68,28.32,11,4,1,0,1,12,10,12,3
7.4,0,32.54,58.4,36.66,9,0,0,0,0,11,11,8,3
8.1,4,47.42,52.84,54.26,8,1,0,1,1,8,13,12,2
8.1,0,33.24,43.52,44.04,14,4,0,0,0,11,12,7,1
2.8,0,24.34,25.16,52.32,9,6,1,0,0,5,12,13,1
11.1,0,35.28,40.2,30.08,12,0,0,0,0,7,13,14,1
0.3,3,13.48,48.8,56.22,12,2,0,0,1,12,8,10,1
5.1,0,45.94,67.2,38.56,10,1,1,0,0,13,11,13,1
6.8,3,35.2,55.58,34.94,15,1,0,0,1,12,12,8,4
16.3,0,49.54,53.9,33.46,10,0,1,0,0,8,11,9,4
8.7,0,23.08,52.52,49.14,14,2,0,0,0,9,7,7,3
5.8,0,22.44,41.92,52.18,14,0,1,0,0,10,11,8,1
10.9,0,32.52,30.8,41.94,12,0,0,0,0,14,11,12,2
11.1,0,45.88,42.82,57.92,11,4,0,0,0,11,10,10,3
14.4,0,27.92,24.84,19.12,15,2,0,0,0,10,10,8,2
13.5,0,52.76,50.26,40.02,9,5,1,0,0,7,12,12,1
10.9,5,43.5,46.74,32.78,9,4,0,0,1,13,9,10,2
10.7,2,22.86,39.96,38.94,8,1,0,0,1,14,10,8,4
14.9,0,39.26,27.36,30.94,8,2,0,0,0,11,10,9,2
5.6,0,50.64,37.6,28.4,5,1,0,0,0,10,12,14,2
12.9,0,19.6,48.14,50.96,11,0,0,0,0,10,7,13,2
9.2,0,49.88,42.3,33.8,10,0,0,0,0,12,10,12,2
6.7,3,25.92,46.6,59.4,15,1,0,0,1,11,11,10,3
12,0,44.26,53.52,22.3,10,0,0,0,0,11,10,8,4
16.6,0,44.14,35.56,41.22,13,1,0,0,0,11,12,11,5
6.6,0,17.52,52.4,36.92,10,1,0,0,0,8,12,13,3
7.6,0,40.72,32.34,35.18,9,0,0,0,0,7,13,10,2
7.9,0,42.72,46.98,45.92,9,2,0,0,0,11,13,16,2
9.8,4,36.32,44.14,47.26,13,2,0,0,1,12,10,13,2
14.1,3,43.08,65.74,32.1,8,1,0,0,1,13,10,9,3
4.9,0,53.26,41.56,41,14,2,1,0,0,9,12,10,1
4.6,0,39.84,35.02,42.12,11,3,0,0,0,12,9,9,1
13.7,0,23,27.56,44.8,8,3,0,0,0,13,9,7,2
17.1,0,54.1,46,27.2,10,1,1,0,0,7,12,12,3
1,0,44.44,30.62,45.48,13,1,0,0,0,13,13,8,2
8.8,0,12.38,52.52,42.5,9,3,0,0,0,8,12,11,1
8.9,0,28.22,49.82,27.2,11,2,0,0,0,10,13,8,1
8.2,0,37.84,36.88,51.16,11,3,1,0,0,9,12,9,3
13.9,0,39.2,37.2,30.6,10,3,0,0,0,14,15,10,1
8.7,0,34.32,41,34.12,14,0,0,0,0,12,11,12,2
13.7,0,34.8,32.26,52.14,12,2,0,1,0,13,12,10,2
4.5,0,15.72,37.46,36.84,8,1,1,0,0,11,11,12,3
9,0,40.18,32.86,49.8,9,1,0,0,0,10,10,10,4
10.3,0,28.26,50.72,43.16,7,1,0,0,0,13,9,10,1
10,0,47.16,35.2,12.72,8,2,0,0,0,13,7,13,1
11,0,37.02,33.02,22.32,7,3,0,0,0,10,9,11,2
12.4,0,50.86,15.78,30.64,12,2,0,0,0,12,11,7,1
1,0,36.6,42.96,41.28,9,2,0,0,0,11,8,8,3
8.9,3,32.7,54.96,76.38,8,2,0,0,1,8,14,15,3
12.1,0,41.58,42.1,21.92,8,2,0,0,0,10,10,12,1
10.1,0,49.72,34.98,41.44,7,3,0,0,0,11,10,9,2
10.3,4,37.08,39.52,29.42,15,2,0,0,1,11,13,11,2
5.1,0,39.56,44.2,33.72,9,1,0,0,0,6,7,14,3
0.2,0,26.42,27.78,38.52,10,2,1,1,0,5,9,12,1
11.1,0,39.42,45.56,42.8,10,0,0,0,0,12,13,11,6
11.8,0,30.92,36.84,43.48,13,2,0,0,0,12,11,11,3
1.7,4,30.62,37.18,44.86,10,6,1,0,1,12,6,11,1
13,0,42.24,46.22,44.18,7,2,0,0,0,12,12,8,5
19.3,0,19.36,28.52,42.02,11,2,1,0,0,10,11,12,3
11.4,0,34.4,55.28,38.74,11,1,0,0,0,15,11,10,5
13.7,0,28.22,29.44,50.94,8,2,0,0,0,10,10,8,4
18.5,3,30.22,48.94,30.88,14,2,0,0,1,13,9,10,1
10.1,0,41.92,45.76,34.48,8,3,0,0,0,11,10,9,1
9.5,4,49.4,25.12,45.3,11,3,0,0,1,11,10,9,2
0.7,3,44.28,33.16,49.4,11,1,0,0,1,12,12,11,6
12.6,0,64.26,33.58,38.72,8,1,1,0,0,10,10,11,2
7.1,0,48.74,12,37.8,12,0,0,0,0,13,9,13,1
12.4,0,50.3,42.84,37.22,12,3,0,0,0,9,10,8,3
9.7,0,47.38,31.52,48.2,8,0,1,1,0,11,11,12,1
2.8,0,31.94,43.34,41.34,10,2,0,0,0,8,14,12,2
9,0,29.64,44.08,26.84,10,4,1,1,0,10,12,10,1
19,0,30.18,53.72,35.98,15,1,0,0,0,9,13,8,1
3.1,3,42.1,50.1,48.32,12,1,0,0,1,11,9,13,1
5.2,3,34.18,40.28,31.8,5,2,0,0,1,8,8,13,3
7.3,0,50.94,18.04,30.68,11,0,0,0,0,8,8,6,4
11.1,0,56.88,31.4,48.56,9,0,1,0,0,9,12,10,4
9.8,0,0,31.92,33.42,7,4,1,0,0,0,13,9,1
10.6,0,26.74,37.56,36.38,11,1,1,1,0,5,11,9,1
11.1,0,44.98,38.38,45.98,11,0,0,0,0,12,13,10,2
5.9,0,30.36,41.98,53.38,12,1,0,0,0,10,10,9,3
7.1,3,28.28,32.6,44,6,2,0,0,1,11,11,10,2
5.5,0,57.14,46.18,46.14,15,0,1,0,0,13,11,14,4
1.3,0,11.68,52.44,31.8,12,1,0,0,0,13,7,12,3
13.6,2,18.08,40.26,45.42,14,0,0,0,1,11,11,12,2
12.3,0,22.88,43.32,50.12,11,0,0,0,0,10,13,11,2
10.5,0,29.54,44.54,32.7,13,2,0,0,0,11,8,11,2
5,4,60.54,48.1,38.78,14,3,0,0,1,10,12,11,7
11.8,0,27.22,40.84,45.64,12,1,0,0,0,12,11,9,2
9.7,0,33.94,33.18,38.38,13,3,0,0,0,9,9,9,3
5.1,0,45.44,38.88,48.68,15,0,0,0,0,9,11,13,1
7.3,0,43.56,44.12,55.46,11,1,1,0,0,10,10,9,3
3.5,0,24.84,24.78,27.14,14,2,0,0,0,11,12,10,4
6.4,0,41.24,46.48,50.32,14,1,0,0,0,8,8,10,1
6.3,0,26.58,13.4,32.08,10,3,0,0,0,13,7,13,1
11.7,4,20.98,47.52,52.68,8,3,0,0,1,12,13,11,3
11.5,0,49,50.14,54.04,14,1,1,0,0,10,8,13,4
16.2,0,36.9,44.8,36.1,12,1,0,0,0,12,10,9,2
8.9,0,17.9,35.86,45.02,13,3,0,0,0,7,11,12,1
9.4,0,47.12,38.96,34.12,9,1,0,1,0,14,11,10,2
12.9,0,37.2,52.46,19.78,12,4,0,0,0,13,10,7,3
8.6,0,44.78,31.14,30.04,8,1,0,0,0,8,11,15,5
9.6,0,35.9,32.46,52.9,7,1,0,0,0,13,14,14,1
19,0,33.88,50.7,39.42,9,1,0,0,0,11,12,10,3
8,0,23.62,28.86,45.02,9,1,0,0,0,9,8,9,3
10.8,0,22.4,38.74,41.78,5,4,1,0,0,11,11,10,2
9.7,4,33.68,45.18,38.36,9,0,0,0,1,13,10,10,4
8.4,5,42.86,37.64,66.7,12,0,0,0,1,12,11,12,5
6.5,0,49.14,48.38,57.06,5,4,1,0,0,14,12,12,3
13.1,4,31.32,14.2,52.34,14,1,0,0,1,14,10,12,5
5.8,5,28.56,54.46,38.68,9,1,0,1,1,10,10,11,2
3.6,0,40.48,46.14,40.4,11,3,0,0,0,12,12,13,1
5.4,0,23.36,24.62,43.5,12,1,0,0,0,12,13,11,1
4.5,0,31.14,52.06,38.44,11,1,0,0,0,11,11,10,1
12.5,4,47.22,57.84,35.08,10,2,0,0,1,11,11,11,2
7.2,3,27.62,52.02,27.08,9,2,0,0,1,12,9,12,1
14.1,0,10.38,32.4,44.7,11,3,0,0,0,11,9,12,2
11.3,0,16.26,44.12,47.14,9,0,0,0,0,12,13,12,2
2,4,34.3,30.62,33.12,8,0,0,0,1,10,13,13,2
21.2,0,25.2,28.86,60.56,8,1,0,0,0,10,8,11,2
9.9,0,39.44,31.2,40.82,10,4,0,1,0,13,10,10,3
9.4,0,38.82,45.44,38.08,16,1,0,0,0,7,6,12,2
4,0,23.14,25.56,21.5,10,1,0,0,0,11,12,10,3
8.6,3,31.44,39.26,45.34,9,3,0,0,1,12,14,11,3
10.1,0,53.94,41.52,42.84,5,3,1,0,0,9,9,11,8
17,0,49.28,45.62,33.28,10,0,0,0,0,11,13,10,4
10.5,0,45.48,53.7,28.66,13,1,0,0,0,13,9,9,2
10.3,0,37.96,23.1,38.26,13,0,0,0,0,11,9,11,2
14,3,37.78,32.18,39.54,12,4,0,1,1,13,11,10,3
10.1,0,0,38.42,33.76,8,1,0,0,0,0,12,10,2
9.8,2,22.1,45.56,48.72,11,1,0,0,1,9,10,9,2
10.4,0,33.52,43.84,43.18,12,4,0,0,0,12,12,10,1
11.5,0,26.4,39.5,35.16,0,3,0,0,0,9,8,12,0
11.2,0,33.56,49.58,31.02,12,0,0,0,0,9,9,11,2
7,0,42.68,40.94,51.32,6,1,0,0,0,9,8,11,2
12.6,0,35.08,19.66,40.38,11,0,0,0,0,12,8,10,1
8.7,4,16.52,44.88,32.72,10,3,0,0,1,12,7,9,1
12.5,0,28.64,17.62,46.64,9,4,1,0,0,8,10,14,4
8.6,0,25.1,53.96,47.16,9,1,0,0,0,14,10,11,4
7.3,4,16.46,51.22,45.92,12,6,1,0,1,11,10,10,1
23.2,0,33.12,39.18,23.66,12,1,0,0,0,11,12,8,2
0.1,3,36.62,46.52,49.66,9,0,0,0,1,10,11,11,1
13.3,0,32.42,42.42,52.08,13,1,0,0,0,10,10,8,3
10.3,0,33.32,38.48,33.58,8,1,0,0,0,9,10,12,3
13.1,3,27.18,46.64,42.12,10,1,0,0,1,6,8,13,2
9.5,2,33.14,43.12,48.66,10,0,0,0,1,8,10,10,3
18.2,0,35.22,34.98,46.94,10,1,0,0,0,9,11,14,2
9.9,0,28.46,40.9,40.62,10,0,0,0,0,9,10,12,1
2.7,0,35.52,59.36,38.58,8,3,0,0,0,13,10,11,2
14.1,0,16.64,38.12,30.1,11,1,0,0,0,8,11,8,4
2.9,4,47,36.66,27.96,6,2,0,1,1,11,8,11,4
6.5,0,21.14,28.36,36.1,7,2,0,0,0,10,10,11,6
8.1,0,29.88,34.38,42.9,18,3,1,1,0,7,10,10,2
3.7,2,52.94,43.3,42.14,11,0,0,0,1,9,11,11,4
10.7,4,32.06,44.3,52.32,6,1,0,0,1,5,7,11,1
12.7,3,19.18,31.9,30.56,11,1,0,1,1,12,14,14,2
7.8,0,28.14,39.04,50.58,12,0,0,0,0,8,12,11,3
5.5,0,23.94,46.36,44.46,5,2,0,0,0,15,10,12,1
8.6,3,19.98,52.7,50.94,10,2,0,0,1,9,13,9,4
17.6,0,50.18,34.28,29.72,10,2,0,0,0,11,10,9,3
9.6,0,40.12,57.9,19.66,12,2,0,1,0,12,12,10,3
1.1,4,41.96,39.32,46.6,7,1,0,0,1,13,9,8,4
4.8,4,39.6,54.74,43.58,8,1,0,0,1,7,13,8,2
12.7,0,47.96,25.78,49.98,12,1,0,0,0,11,13,11,3
6.3,0,32.9,29.58,50.54,12,0,0,0,0,8,12,10,1
7.9,0,44.18,38.44,32.2,13,1,0,0,0,11,10,8,1
4.7,4,22.56,48.78,35.74,14,2,0,0,1,15,10,12,3
8.9,2,22.52,52.34,24.7,12,0,1,1,1,12,14,12,1
8.3,3,45.28,46.94,26.72,11,1,0,0,1,12,10,9,4
12.6,4,48.98,43.92,42.16,10,4,0,1,1,12,11,14,3
6,0,40.64,47.16,44.98,16,2,0,0,0,10,14,12,3
12.2,0,27.34,48.62,37.78,9,0,0,0,0,12,14,11,2
13.6,0,30.52,41.78,23.82,5,1,0,0,0,10,9,10,5
17.2,5,54.98,37.32,49,9,1,0,0,1,11,12,13,1
10.2,0,39.14,41.82,40.22,9,1,1,0,0,12,9,8,2
11.3,0,40.86,37.76,27.88,10,1,0,1,0,9,12,10,4
7.9,0,44.46,29.24,55.12,9,3,0,0,0,10,9,9,2
5.5,1,44.5,34.3,75.5,10,1,0,0,1,11,10,12,1
11.1,3,25.76,31.46,29.48,11,2,0,0,1,11,6,8,1
16,0,34.86,34.26,44.16,9,0,0,0,0,11,11,14,1
11,0,48.5,32.46,36.82,8,4,0,0,0,11,14,9,2
19.2,0,44.32,57.04,33.48,13,4,0,0,0,11,5,9,3
9.3,0,22.86,44.22,25.26,11,0,0,0,0,10,11,9,5
10.1,4,43.94,37.36,36.9,10,2,0,0,1,14,10,12,1
7.7,0,28.98,30.26,50.48,13,2,0,0,0,14,12,8,2
10.5,4,47.3,23.4,44.22,9,2,0,0,1,12,11,12,2
13.3,5,34.8,41.88,44.82,15,2,1,0,1,8,12,9,4
13.1,0,21.9,66.42,51.72,7,1,0,0,0,10,5,11,4
10.6,4,16.32,47.12,30.18,10,1,0,0,1,12,9,12,2
11.8,0,26.68,24.2,50.94,6,1,0,0,0,12,10,13,2
12.5,0,27.42,41.96,47.68,9,1,0,0,0,10,9,12,2
9.5,0,39.4,38.08,42.38,17,0,0,0,0,9,7,11,4
8,0,39.62,31.34,36.42,10,3,0,0,0,16,9,8,2
14.5,0,7.9,52.86,37.16,10,0,0,0,0,8,11,9,3
3.7,0,39.9,41.5,16.78,9,2,0,0,0,11,11,13,2
8.7,0,31.36,43.16,44.66,8,1,0,0,0,10,7,8,3
6.9,0,36.68,47.52,45.6,9,3,0,0,0,9,10,10,3
8.3,0,26.48,24.32,39.54,9,1,0,0,0,12,11,9,1
19.5,0,12.64,44.04,36.8,6,0,0,0,0,11,9,10,2
6.7,4,36.22,43.18,43.26,17,0,1,1,1,6,12,11,2
7.5,3,23.5,41.36,38.88,5,3,0,0,1,11,13,12,4
12.3,3,43.74,32.68,34.76,15,0,0,0,1,8,8,12,1
4.1,5,41.46,27.46,23.14,6,1,0,0,1,10,12,8,2
7.5,0,30.12,60.3,31.74,9,0,0,0,0,10,9,11,3
7.6,0,54.66,52.72,33.04,12,1,1,1,0,7,13,9,4
8.6,0,53.22,36.4,41.3,11,1,0,1,0,12,10,11,2
14,0,22.56,31.34,49.92,17,0,0,0,0,9,7,9,3
7,0,20.94,16.44,33.88,16,3,0,0,0,12,11,11,4
12.1,4,38.76,39.52,43.76,6,0,0,0,1,7,10,10,2
11.2,0,33.72,59.6,38.94,10,1,0,0,0,11,12,11,3
11.8,0,50.64,40.2,39.06,10,2,0,0,0,13,8,11,4
6.6,2,34.94,46.42,61.08,9,1,0,0,1,10,11,10,1
7.8,0,17.4,38.72,41.16,11,0,0,0,0,11,7,12,3
12.9,4,40.9,26.56,38.02,15,2,0,0,1,8,12,12,5
0.6,0,45.3,30.42,32.88,10,3,0,0,0,10,13,10,2
10.7,0,46.82,32.62,56.5,10,1,0,1,0,10,11,10,2
10.7,0,26.66,36.58,48.22,13,3,1,1,0,11,9,13,1
13.8,0,26.78,33.28,38.7,16,1,0,0,0,9,11,14,2
10.3,0,32.04,27.78,62.5,10,0,0,0,0,11,7,10,1
11.6,5,46.12,44.82,48.8,12,0,0,0,1,10,11,8,1
18.9,0,45.48,35.2,41.22,7,2,0,0,0,9,9,12,2
16.1,0,14.56,53.42,44.5,12,2,0,0,0,12,12,10,1
0.1,0,39.22,59.3,42.3,7,1,0,0,0,11,9,10,1
8.9,0,39.42,33.18,45.46,13,1,0,0,0,11,12,11,2
6.4,0,43.92,60.66,30.9,10,1,0,0,0,13,10,7,3
12.6,3,30.68,30.28,30.76,13,4,1,0,1,9,10,10,2
12.9,0,43.2,37.38,42.14,5,2,0,0,0,9,12,11,5
12.8,4,44.58,52.4,38.28,11,0,0,0,1,14,8,11,2
8.1,4,23.18,47.32,51,12,3,0,0,1,12,10,9,3
11.4,0,37.96,29.54,34.54,11,1,0,0,0,11,8,13,3
5,0,30.94,59.6,42.04,12,0,0,0,0,11,11,10,2
8.6,0,27.28,40.5,46.14,12,3,0,0,0,11,11,9,1
9.6,0,34.1,55.5,32.5,13,1,0,0,0,9,9,12,3
7.2,0,54.48,21.58,37.1,13,0,0,0,0,9,13,9,1
6.4,4,42,46.54,33.76,6,8,0,0,1,12,9,10,2
5.7,2,47.3,32.62,47.34,13,2,0,1,1,10,10,12,2
6.5,0,30.78,44.02,56.1,9,2,0,0,0,12,13,15,2
16.3,0,44.6,45.4,37.66,9,1,0,0,0,12,10,13,3
13.6,0,50.48,33.58,49.66,11,2,0,0,0,8,9,11,2
11.6,0,39.58,33.62,47.96,12,1,0,0,0,9,12,15,3
9.3,0,30.48,54.92,50.44,7,3,0,0,0,8,9,12,3
14.2,4,47.48,35.18,42.06,10,3,0,0,1,11,10,11,2
9.2,0,53.12,36.14,42.22,9,1,0,0,0,9,8,12,1
7,0,39.46,61.16,34.2,7,1,0,0,0,10,9,11,3
2.2,2,39.82,44.36,13.14,5,1,0,0,1,10,11,10,1
3.7,0,46.74,41.58,42.54,12,2,0,0,0,12,11,11,1
5.1,0,36.62,32.02,62.36,7,1,0,0,0,10,11,13,2
17.4,0,27.88,28.68,45.04,10,2,0,0,0,10,11,11,3
6.8,0,42.78,52.1,46.76,9,1,1,0,0,12,10,10,2
13,0,41.42,40.02,38.84,13,1,0,0,0,7,12,10,1
10.4,0,27.94,40.52,40.72,12,2,0,0,0,8,12,11,3
13.4,0,35.44,45.74,38.86,9,2,0,0,0,10,11,12,2
10.8,4,33.96,34.74,42.92,10,2,0,0,1,14,11,11,4
10.3,0,34.7,48.86,44.32,10,3,0,0,0,9,7,7,1
6.2,0,31.98,34.44,52.64,6,1,0,0,0,10,10,11,2
16.2,0,23.02,39.36,42.48,12,2,0,0,0,9,12,10,2
9.3,2,27.36,35.9,14.22,13,2,0,0,1,12,11,10,2
4.2,0,18.44,42.24,25.82,14,1,0,0,0,11,12,8,3
15.5,3,48.78,26.6,42.74,14,2,0,0,1,12,11,13,6
3.6,0,23.42,47.08,44.26,9,0,0,0,0,10,12,11,1
14.3,0,44.66,33.42,40.6,5,0,1,0,0,10,13,9,2
19.7,0,30.96,34.3,45.46,11,3,0,0,0,12,11,9,1
8.1,0,52.28,43.14,54.36,8,1,1,0,0,15,11,10,3
13.8,0,9.3,37.2,33.5,10,4,1,1,0,11,12,10,2
10.3,2,29.98,34.18,34.3,12,0,1,0,1,9,9,12,4
12.7,0,48.44,45.22,50.4,14,2,1,1,0,11,8,10,3
13.6,0,51.88,34.54,58.74,11,1,1,0,0,10,13,8,3
9.9,0,44.48,37.16,47.54,12,2,0,0,0,11,9,9,4
9.5,0,13.88,38.16,43.98,9,0,0,0,0,8,11,11,3
11.8,3,31.3,41.84,31.74,12,4,1,1,1,13,13,9,2
11.3,0,12.24,18.46,39.48,14,5,1,0,0,12,9,12,2
12.8,0,49.04,20.3,30.46,11,0,0,1,0,12,11,12,3
11.7,0,20.46,27.04,39.94,16,3,0,0,0,10,11,10,5
4.8,4,46.18,33.52,54,8,3,0,0,1,10,13,9,2
8.1,0,45.48,42.3,51.64,12,0,0,1,0,11,12,12,2
5.7,0,38.56,31.6,47.1,13,1,0,0,0,7,9,11,3
14,0,32.52,41.24,28.32,9,1,0,0,0,10,11,7,1
10.7,4,43.88,36.1,20.82,11,2,0,0,1,10,8,10,1
5.6,0,27.44,33.18,36.46,15,1,0,0,0,12,12,8,2
15.9,0,17.54,55.64,34.12,11,1,0,0,0,11,10,10,5
10.2,0,54.22,34.4,33.84,11,1,0,0,0,8,14,11,3
10.7,0,20.68,37.86,45.44,15,1,0,0,0,10,13,13,2
10.6,0,10.44,44.02,22.46,12,2,0,0,0,11,12,10,1
22.5,0,33.08,54.74,42,9,0,1,0,0,11,11,10,2
7.5,0,29.5,38.34,27,17,2,0,0,0,11,10,7,2
8.6,0,43.56,42.94,45.74,12,0,0,0,0,10,10,7,4
16.9,0,47.14,27.38,44.18,14,1,0,0,0,8,9,10,5
12.2,3,40.9,27.92,41,9,2,0,0,1,10,13,11,3
10.6,0,35.68,49.4,51.98,10,0,0,0,0,15,13,11,1
5.2,4,26.02,49.44,57.88,14,2,0,0,1,7,8,9,3
